type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_user_514130915309733	514130915309733_1218424071547077	https://www.facebook.com/514130915309733/posts/1218424071547077	Il #Referendum costituzionale del 4 dicembre si avvicina: oggi Nadia Urbinati ci spiega le ragioni del #NO. Appuntamento domani con Sergio Gerotto per le ragioni del #SÌ.   Tag: Fabrizio Tonello  Noi che voteremo NO al referendum costituzionale - Contiamoci  Referendum Costituzionale  SI al referendum  OraSì - Referendum 2016	https://external.xx.fbcdn.net/safe_image.php?d=AQC3xl_IPzWS4jCB&w=130&h=130&url=fbstaging%3A%2F%2Fgraph.facebook.com%2Fstaging_resources%2FMDExMDA2MjMyNzg2MTY2MjM1OjI0MTI1MDg1Mg%3D%3D&cfs=1	https://external.xx.fbcdn.net/safe_image.php?d=AQBS4pcfVZitNdQD&url=fbstaging%3A%2F%2Fgraph.facebook.com%2Fstaging_resources%2FMDExMDA2MjMyNzg2MTY2MjM1OjI0MTI1MDg1Mg%3D%3D	http://www.unipd.it/ilbo/referendum1-davvero-vogliamo-luomo-solo-comando	unipd.it	2016-10-18T09:54:13+0000	1476784453	2016-10-18 11:54:13	6	1	6	5	12	1	1	0	2	0	5	0	0	0	0	0	0
video	post_user_514130915309733	514130915309733_1315947241762369	https://www.facebook.com/514130915309733/posts/1315947241762369	Luigi GalloMi piace Ieri alle 15:39 ·  La verità svelata dai Costituzionalisti: IL GOVERNO NON VUOLE TAGLIARE I COSTI DELLA POLITICA!  I costi della politica non sono disciplinati dalla Costituzione ma da leggi  si potevano tagliare abolendo la legge del 1965 sull indennità parlamentare che AUMENTA DI DIECI VOLTE GLI STIPENDI DEI PARLAMENTARI. Questa legge si poteva modificare subito  secondo voi perché non lo hanno mai fatto??? #IoVotoNO https://www.facebook.com/luigi.galloM5S/videos/1328188123882118/	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/14694038_1328190370548560_7577561506993143808_n.jpg?oh=d51d4537a184427621c01e963ad05c5c&oe=58D160A3	https://scontent.xx.fbcdn.net/v/t15.0-10/14694038_1328190370548560_7577561506993143808_n.jpg?oh=a73eae7726bcc32e4075594ce42c907f&oe=58C11BD8	https://www.facebook.com/luigi.galloM5S/videos/1328188123882118/	facebook.com	2016-10-17T14:22:03+0000	1476714123	2016-10-17 16:22:03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_page_514130915309733	514130915309733_1217636981625786	https://www.facebook.com/514130915309733/posts/1217636981625786	Grande Pisapia  http://www.radiopopolare.it/2016/10/referendum-costituzionale-ex-sindaco-milano-giuliano-pisapia-non-regaliamo-il-paese-alla-destra/	https://external.xx.fbcdn.net/safe_image.php?d=AQAcT9ch5wM-7d29&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJ2lKqiNUxIKrw0Ow4gLlPYFXtnl-eEOKHZfVttpMeoraYltAxQ--XkK1KB0zwpJCLCmJg26yDZtre4miRzbj-cIYULp67aksx2qvFFKCswpTI0GR7L5lJtAiQFl6vO0c1dVPtcXqqM1wO4kBXYkYim&cfs=1&sx=196&sy=0&sw=380&sh=380	https://external.xx.fbcdn.net/safe_image.php?d=AQAe2INBtWr9dp51&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJ2lKqiNUxIKrw0Ow4gLlPYFXtnl-eEOKHZfVttpMeoraYltAxQ--XkK1KB0zwpJCLCmJg26yDZtre4miRzbj-cIYULp67aksx2qvFFKCswpTI0GR7L5lJtAiQFl6vO0c1dVPtcXqqM1wO4kBXYkYim	http://www.radiopopolare.it/2016/10/referendum-costituzionale-ex-sindaco-milano-giuliano-pisapia-non-regaliamo-il-paese-alla-destra/	radiopopolare.it	2016-10-17T14:11:56+0000	1476713516	2016-10-17 16:11:56	60	16	60	52	128	13	6	7	4	0	60	0	0	0	0	0	0
event	post_user_514130915309733	514130915309733_1315327525157674	https://www.facebook.com/514130915309733/posts/1315327525157674	https://www.facebook.com/events/198463470588390/?acontext=%7B%22ref%22%3A%223%22%2C%22ref_newsfeed_story_type%22%3A%22regular%22%2C%22feed_story_type%22%3A%22263%22%2C%22action_history%22%3A%22null%22%7D	https://scontent.xx.fbcdn.net/v/t1.0-0/c52.0.130.130/p130x130/14650297_1306126989411725_5840069180166960819_n.png?oh=7a9b687a410451025e8186c9ee5b53bf&oe=58D4C0A2	https://scontent.xx.fbcdn.net/t31.0-8/c251.0.625.625/14633207_1306126989411725_5840069180166960819_o.png	https://www.facebook.com/events/198463470588390/	facebook.com	2016-10-16T22:39:21+0000	1476657561	2016-10-17 00:39:21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_user_514130915309733	514130915309733_659548777554602	https://www.facebook.com/514130915309733/posts/659548777554602	http://enzopalmieri.blogspot.it/2016/10/e-che-ci-azzecca.html	https://external.xx.fbcdn.net/safe_image.php?d=AQDNTQUykBC-rYaq&w=130&h=130&url=https%3A%2F%2Fresources.blogblog.com%2Fimg%2Ficon18_wrench_allbkg.png&cfs=1	https://external.xx.fbcdn.net/safe_image.php?d=AQDUoJjYpOybroqS&url=https%3A%2F%2Fresources.blogblog.com%2Fimg%2Ficon18_wrench_allbkg.png	http://enzopalmieri.blogspot.it/2016/10/e-che-ci-azzecca.html	enzopalmieri.blogspot.it	2016-10-16T05:52:23+0000	1476597143	2016-10-16 07:52:23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_user_514130915309733	514130915309733_10209996500216534	https://www.facebook.com/514130915309733/posts/10209996500216534	http://tv.ilfattoquotidiano.it/2016/10/12/riforme-dalema-con-il-mio-no-al-referendum-difendo-i-valori-fondamentali-del-pd/566664/?pl_id=50087&pl_type=category	https://external.xx.fbcdn.net/safe_image.php?d=AQAqErIG1R5IMc1g&w=130&h=130&url=http%3A%2F%2Fstv.ilfattoquotidiano.it%2Fwp-content%2Fuploads%2F2016%2F10%2Fdalema-675-524x275.jpg&cfs=1&sx=246&sy=0&sw=275&sh=275	https://external.xx.fbcdn.net/safe_image.php?d=AQAhQxynTzSG7QZm&url=http%3A%2F%2Fstv.ilfattoquotidiano.it%2Fwp-content%2Fuploads%2F2016%2F10%2Fdalema-675-524x275.jpg	http://tv.ilfattoquotidiano.it/2016/10/12/riforme-dalema-con-il-mio-no-al-referendum-difendo-i-valori-fondamentali-del-pd/566664/?pl_id=50087&pl_type=category	tv.ilfattoquotidiano.it	2016-10-14T20:35:49+0000	1476477349	2016-10-14 22:35:49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photo	post_page_514130915309733	514130915309733_1213749305347887	https://www.facebook.com/514130915309733/posts/1213749305347887	SI al referendum shared Alberto Colombelli s post.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14690996_10209805591928101_3931761905198170218_n.jpg?oh=375facfbb490bdb8bb20b707e505f479&oe=58D0DD0C	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/14690996_10209805591928101_3931761905198170218_n.jpg?oh=7d9f418923e5ca550db18e4718bb2e13&oe=58BC1378	https://www.facebook.com/photo.php?fbid=10209805591928101&set=gm.1395716373790881&type=3	facebook.com	2016-10-13T22:10:27+0000	1476396627	2016-10-14 00:10:27	16	8	16	0	24	6	6	0	1	0	16	0	0	0	0	0	0
photo	post_user_514130915309733	514130915309733_10154844606377697	https://www.facebook.com/514130915309733/posts/10154844606377697	Simpatica dai!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14724442_10154844606377697_8022305825961836924_n.jpg?oh=891d229c1c6658cbb05c4f76533e746d&oe=58D24CFC	https://scontent.xx.fbcdn.net/v/t1.0-9/14724442_10154844606377697_8022305825961836924_n.jpg?oh=316f07a705885539ae5c438d85adbb5c&oe=588ACC1A	https://www.facebook.com/photo.php?fbid=10154844606377697&set=o.514130915309733&type=3	facebook.com	2016-10-12T11:33:31+0000	1476272011	2016-10-12 13:33:31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_user_514130915309733	514130915309733_999279850217728	https://www.facebook.com/514130915309733/posts/999279850217728	http://www.libertaegiustizia.it/2016/10/08/una-riforma-ingannevole-e-contraddittoria-ecco-perche-votare-no/ingannevole come ogni provvedimento di questo governo abusivo..	https://external.xx.fbcdn.net/safe_image.php?d=AQAuGVyW_TQGusbW&w=130&h=130&url=http%3A%2F%2Fwww.libertaegiustizia.it%2Fwp-content%2Fuploads%2F2016%2F10%2Fsay-no.jpg&cfs=1	https://external.xx.fbcdn.net/safe_image.php?d=AQDbrLPlZeQ8hJ20&url=http%3A%2F%2Fwww.libertaegiustizia.it%2Fwp-content%2Fuploads%2F2016%2F10%2Fsay-no.jpg	http://www.libertaegiustizia.it/2016/10/08/una-riforma-ingannevole-e-contraddittoria-ecco-perche-votare-no/	libertaegiustizia.it	2016-10-12T07:08:47+0000	1476256127	2016-10-12 09:08:47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photo	post_user_514130915309733	514130915309733_1781879898701450	https://www.facebook.com/514130915309733/posts/1781879898701450	Non ci sarà alcun futuro per l ITALIA  continuando così...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14650210_1781879898701450_1126058471819315766_n.jpg?oh=932c2a6583ce393ff73778f3c7eb97ca&oe=5888943E	https://scontent.xx.fbcdn.net/v/t1.0-9/14650210_1781879898701450_1126058471819315766_n.jpg?oh=c7eda9bbb590e94d144ed8b426a761f0&oe=58B76A55	https://www.facebook.com/photo.php?fbid=1781879898701450&set=o.514130915309733&type=3	facebook.com	2016-10-10T22:58:14+0000	1476140294	2016-10-11 00:58:14	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_514130915309733	514130915309733_1208697859186365	https://www.facebook.com/514130915309733/posts/1208697859186365	No ma siete seri ???					2016-10-08T09:38:08+0000	1475919488	2016-10-08 11:38:08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
status	post_user_514130915309733	514130915309733_1208032149252936	https://www.facebook.com/514130915309733/posts/1208032149252936	ma non vi vergognate almeno un poco????siete l emblema del declino....vergognatevi					2016-10-07T13:39:06+0000	1475847546	2016-10-07 15:39:06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_page_514130915309733	514130915309733_1207391925983625	https://www.facebook.com/514130915309733/posts/1207391925983625	SI al referendum shared l Unità s post.	https://external.xx.fbcdn.net/safe_image.php?d=AQAzBkJI_uXNOOtH&w=130&h=130&url=http%3A%2F%2Fwww.unita.tv%2Fwp-content%2Fuploads%2F2016%2F10%2F20161006_Boschi_PaP_U-1024x699.jpg&cfs=1&sx=177&sy=0&sw=699&sh=699	https://external.xx.fbcdn.net/safe_image.php?d=AQCpuo1h3L0mp6VF&url=http%3A%2F%2Fwww.unita.tv%2Fwp-content%2Fuploads%2F2016%2F10%2F20161006_Boschi_PaP_U-1024x699.jpg	http://www.unita.tv/focus/la-boschi-difende-gli-insegnanti-in-tv-e-stende-parisi/	unita.tv	2016-10-06T16:27:44+0000	1475771264	2016-10-06 18:27:44	23	12	23	0	35	12	11	1	12	0	23	0	0	0	0	0	0
photo	post_page_514130915309733	514130915309733_1207379045984913	https://www.facebook.com/514130915309733/posts/1207379045984913	SI al referendum shared Bastaunsi Treviglio s photo.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14492357_1332688080076302_8037070817453059103_n.jpg?oh=7f9fe9f18301d83673ffc27e570bf9a3&oe=58BCCB26	https://scontent.xx.fbcdn.net/v/t1.0-9/14492357_1332688080076302_8037070817453059103_n.jpg?oh=022c5ec735bf00072a911cc47cd90535&oe=58D51C4D	https://www.facebook.com/bastaunsi.treviglio.dire.fare/photos/a.509846709027114.125956.507912589220526/1332688080076302/?type=3	facebook.com	2016-10-06T16:07:54+0000	1475770074	2016-10-06 18:07:54	8	1	8	0	9	1	1	0	0	0	8	0	0	0	0	0	0
link	post_page_514130915309733	514130915309733_1206991542690330	https://www.facebook.com/514130915309733/posts/1206991542690330	SI al referendum shared Roberto Giachetti s post.	https://external.xx.fbcdn.net/safe_image.php?d=AQD9zKeX91_vOPYY&w=130&h=130&url=https%3A%2F%2Fcdn-public.sociabble.com%2Fmedia%2Fdisplay%2FuojarXNM%2FMobile%3Fv%3D00010101000000&cfs=1&sx=270&sy=0&sw=539&sh=539	https://external.xx.fbcdn.net/safe_image.php?d=AQB6cmtZSq1Cugxy&url=https%3A%2F%2Fcdn-public.sociabble.com%2Fmedia%2Fdisplay%2FuojarXNM%2FMobile%3Fv%3D00010101000000	http://soc.fm/NfpJF7ye	soc.fm	2016-10-06T04:23:36+0000	1475727816	2016-10-06 06:23:36	32	5	33	0	38	5	5	0	4	0	32	1	0	0	0	0	0
status	post_user_514130915309733	514130915309733_1206620399394111	https://www.facebook.com/514130915309733/posts/1206620399394111	Crozza: “Referendum? Il Paese è diviso tra chi voterà SI’………e chi invece ha capito la riforma costituzionale” …..ed ha scoperto quindi il nascosto gioco delle tre carte!! Con questo non si vuol dire che tutti quelli che votano  sì  non hanno capito; semplicemente hanno capito che torna comodo per loro restare aggrappati alla mensa della politica attuale  quale che sia il posizionamento della propria fila rispetto al banchetto!					2016-10-05T17:06:07+0000	1475687167	2016-10-05 19:06:07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_page_514130915309733	514130915309733_1206604719395679	https://www.facebook.com/514130915309733/posts/1206604719395679	SI al referendum shared a link.	https://external.xx.fbcdn.net/safe_image.php?d=AQBME1okQ-q8XQYC&w=130&h=130&url=http%3A%2F%2Fwww.matteorenzi.it%2Fnewsletter-templates%2Fenews445%2Fps-445.jpg&cfs=1&sx=28&sy=0&sw=437&sh=437	https://external.xx.fbcdn.net/safe_image.php?d=AQAgyWecsAKaGesS&url=http%3A%2F%2Fwww.matteorenzi.it%2Fnewsletter-templates%2Fenews445%2Fps-445.jpg	http://www.matteorenzi.it/newsletter-templates/enews445/	matteorenzi.it	2016-10-05T16:36:28+0000	1475685388	2016-10-05 18:36:28	9	2	9	0	11	2	2	0	0	0	9	0	0	0	0	0	0
link	post_page_514130915309733	514130915309733_1205503349505816	https://www.facebook.com/514130915309733/posts/1205503349505816	SI al referendum shared Angelina Scanu Piredda s post.	https://scontent.xx.fbcdn.net/v/t1.0-1/p100x100/14642227_10208970286387408_5040644620623551086_n.jpg?oh=9a7bdf4d0e1a6f4ce0a2af54e890ea12&oe=58C5BEA4		https://www.facebook.com/groups/981717515269290/permalink/1152830624824644/	facebook.com	2016-10-04T16:35:44+0000	1475598944	2016-10-04 18:35:44	3	1	3	0	4	1	1	0	0	0	3	0	0	0	0	0	0
link	post_page_514130915309733	514130915309733_1205260286196789	https://www.facebook.com/514130915309733/posts/1205260286196789	SI al referendum shared Basta un sì s post.	https://external.xx.fbcdn.net/safe_image.php?d=AQDCy-uYnnNAUIrB&w=130&h=130&url=http%3A%2F%2Fwww.bastaunsi.it%2Fwp-content%2Fuploads%2F2016%2F10%2Freferendum-costituzionale-articolo-77.jpg&cfs=1	https://external.xx.fbcdn.net/safe_image.php?d=AQDh2KkLAEdcrCD_&url=http%3A%2F%2Fwww.bastaunsi.it%2Fwp-content%2Fuploads%2F2016%2F10%2Freferendum-costituzionale-articolo-77.jpg	http://www.bastaunsi.it/referendum-costituzionale-articolo-77/	bastaunsi.it	2016-10-04T10:11:07+0000	1475575867	2016-10-04 12:11:07	23	3	23	0	26	3	3	0	3	0	23	0	0	0	0	0	0
