type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_946969685378921	946969685378921_1043069482435607	https://www.facebook.com/946969685378921/posts/1043069482435607	Alle 11.40 di oggi Massimo de Meo  coordinatore nazionale de La Rete dei Sì  verrà intervistato in diretta su RadioRadio nel programma  UN GIORNO SPECIALE  con Stefano Molinari.   http://www.radioradio.it	https://external.xx.fbcdn.net/safe_image.php?d=AQCt9cWoaha97dHL&w=130&h=130&url=http%3A%2F%2Fwww.radioradio.it%2Fwp-content%2Fuploads%2F2016%2F08%2FINTER-TW-900x610.jpg&cfs=1&sx=290&sy=0&sw=610&sh=610&l	https://external.xx.fbcdn.net/safe_image.php?d=AQBvfZYdcRx5XMJC&url=http%3A%2F%2Fwww.radioradio.it%2Fwp-content%2Fuploads%2F2016%2F08%2FINTER-TW-900x610.jpg&l	http://www.radioradio.it/	radioradio.it	2016-08-09T09:05:21+0000	1470733521	2016-08-09 11:05:21	15	1	15	6	22	1	1	0	0	0	15	0	0	0	0	0	0
link	post_page_946969685378921	946969685378921_1042330695842819	https://www.facebook.com/946969685378921/posts/1042330695842819	Ecco il comunicato stampa della Suprema Corte di Cassazione che oggi ha dichiarato ammissibile la richiesta di #referendumcostituzionale. Da oggi il Governo ha 60 giorni per fissare la data del voto.   http://www.cortedicassazione.it/cassazione-resources/resources/cms/documents/comunicato_sul_referendum_costituzionale.pdf			http://www.cortedicassazione.it/cassazione-resources/resources/cms/documents/comunicato_sul_referendum_costituzionale.pdf	cortedicassazione.it	2016-08-08T12:05:12+0000	1470657912	2016-08-08 14:05:12	13	0	13	4	17	0	0	0	0	0	13	0	0	0	0	0	0
link	post_page_946969685378921	946969685378921_1042324339176788	https://www.facebook.com/946969685378921/posts/1042324339176788	La Rete dei Sì per il Referendum costituzionale shared a link.	https://external.xx.fbcdn.net/safe_image.php?d=AQCx33WuOOUAYrAQ&w=130&h=130&url=http%3A%2F%2Fwww.repstatic.it%2Fcless%2Fmain%2Fnazionale%2F2013-v1%2Fimg%2Fcommon%2Ffavicon%2Ffavicon-1500.png&cfs=1&sx=0&sy=0&sw=1500&sh=1500	https://external.xx.fbcdn.net/safe_image.php?d=AQA0ipq23_xnR67C&url=http%3A%2F%2Fwww.repstatic.it%2Fcless%2Fmain%2Fnazionale%2F2013-v1%2Fimg%2Fcommon%2Ffavicon%2Ffavicon-1500.png	http://www.repubblica.it/politica/2016/08/08/news/cassazione_via_libera_al_referendum_costituzionale-145602122/?ref=HREA-1	repubblica.it	2016-08-08T11:51:45+0000	1470657105	2016-08-08 13:51:45	9	0	9	5	14	0	0	0	0	0	9	0	0	0	0	0	0
link	post_page_946969685378921	946969685378921_1042274065848482	https://www.facebook.com/946969685378921/posts/1042274065848482	http://www.landino.it/2016/08/10-dem-un-monaco-e-alcune-deboli-idee-sulla-riforma/			http://www.landino.it/2016/08/10-dem-un-monaco-e-alcune-deboli-idee-sulla-riforma/	landino.it	2016-08-08T10:20:41+0000	1470651641	2016-08-08 12:20:41	7	0	7	1	8	0	0	0	0	0	7	0	0	0	0	0	0
photo	post_page_946969685378921	946969685378921_1033036456772243	https://www.facebook.com/946969685378921/posts/1033036456772243	Giovedì 28 luglio La Rete dei Sì è ospite del Comitato Bastaunsi di Roma Nord per illustrare la #riformacostituzionale	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13620787_1033036456772243_4104817029108981569_n.jpg?oh=2f837cfbec82005d83c817ee55c807e8&oe=58CDD60B	https://scontent.xx.fbcdn.net/v/t1.0-9/13620787_1033036456772243_4104817029108981569_n.jpg?oh=8d27f6ca8bc17662a3cec3d426aed71b&oe=58BE3060	https://www.facebook.com/laretedeisi/photos/a.947077262034830.1073741828.946969685378921/1033036456772243/?type=3	facebook.com	2016-07-26T17:24:35+0000	1469553875	2016-07-26 19:24:35	10	1	11	4	16	0	0	0	0	0	10	1	0	0	0	0	0
link	post_page_946969685378921	946969685378921_1033033160105906	https://www.facebook.com/946969685378921/posts/1033033160105906	http://www.prodemos.it/la-riforma-costituzionale-unoccasione-che-non-possiamo-perdere-le-mie-ragioni-per-il-si/	https://external.xx.fbcdn.net/safe_image.php?d=AQDU3z6R-BNSyJWu&w=130&h=130&url=http%3A%2F%2Fwww.prodemos.it%2Fwp-content%2Fuploads%2F2016%2F07%2Fmontecitorio-250x250.jpg&cfs=1	https://external.xx.fbcdn.net/safe_image.php?d=AQC8TaatK8UtuJQu&url=http%3A%2F%2Fwww.prodemos.it%2Fwp-content%2Fuploads%2F2016%2F07%2Fmontecitorio-250x250.jpg	http://www.prodemos.it/la-riforma-costituzionale-unoccasione-che-non-possiamo-perdere-le-mie-ragioni-per-il-si/	prodemos.it	2016-07-26T17:16:20+0000	1469553380	2016-07-26 19:16:20	7	0	7	6	13	0	0	0	0	0	7	0	0	0	0	0	0
link	post_page_946969685378921	946969685378921_1027042887371600	https://www.facebook.com/946969685378921/posts/1027042887371600	Fortunatamente l ipotesi di spacchettamento del quesito del #referendumcostituzionale in più quesiti è tramontata definitivamente. Neanche in Parlamento sono state trovate le firme necessarie. L unico risultato sarebbe stato quello di allungare i tempi di convocazione del referendum  perché alla più che prevedibile delibera di inammissibilità della Cassazione sarebbe seguito un ricorso certo davanti alla Corte Costituzionale. Fortunatamente è stato evitato un inutile dilazionamento dei tempi.   http://www.ilfattoquotidiano.it/2016/07/15/referendum-riforme-tramonta-lipotesi-spacchettamento-fallita-la-raccolta-firme/2908729/	https://external.xx.fbcdn.net/safe_image.php?d=AQCnXuOehFN4dChc&w=130&h=130&url=http%3A%2F%2Fst.ilfattoquotidiano.it%2Fwp-content%2Fuploads%2F2016%2F07%2Fboschi-6752.jpg&cfs=1&sx=76&sy=0&sw=275&sh=275	https://external.xx.fbcdn.net/safe_image.php?d=AQCeuwPWgVNrcMrN&url=http%3A%2F%2Fst.ilfattoquotidiano.it%2Fwp-content%2Fuploads%2F2016%2F07%2Fboschi-6752.jpg	http://www.ilfattoquotidiano.it/2016/07/15/referendum-riforme-tramonta-lipotesi-spacchettamento-fallita-la-raccolta-firme/2908729/	ilfattoquotidiano.it	2016-07-16T18:43:35+0000	1468694615	2016-07-16 20:43:35	14	0	15	4	19	0	0	0	0	0	14	1	0	0	0	0	0
link	post_page_946969685378921	946969685378921_1025094307566458	https://www.facebook.com/946969685378921/posts/1025094307566458	http://www.unita.tv/interviste/ecco-perche-al-referendum-votero-si-parla-luciano-viloante/	https://external.xx.fbcdn.net/safe_image.php?d=AQAfzFP1f4RDRUbi&w=130&h=130&url=http%3A%2F%2Fwww.unita.tv%2Fwp-content%2Fuploads%2F2016%2F07%2Fluciano-violante-1024x682.jpg&cfs=1&sx=123&sy=0&sw=682&sh=682	https://external.xx.fbcdn.net/safe_image.php?d=AQB30DZ_-a7jDapf&url=http%3A%2F%2Fwww.unita.tv%2Fwp-content%2Fuploads%2F2016%2F07%2Fluciano-violante-1024x682.jpg	http://www.unita.tv/interviste/ecco-perche-al-referendum-votero-si-parla-luciano-viloante/	unita.tv	2016-07-13T20:28:08+0000	1468441688	2016-07-13 22:28:08	15	0	15	15	30	0	0	0	0	0	14	0	0	0	0	0	0
link	post_page_946969685378921	946969685378921_1024989780910244	https://www.facebook.com/946969685378921/posts/1024989780910244	Da tempo sosteniamo che lo spacchettamento del #ReferendumCostituzionale non solo non è previsto dall art. 138 della Costituzione e dalla legge 352 del 1970 che ne dà attuazione  ma è contro il buon senso. In una legge costituzionale tutto si tiene  perché quando si altera un equilibrio nel sistema istituzionale è necessario prevedere tutti i contrappesi conseguenti. Il Parlamento ha votato un unica legge e i cittadini devono essere chiamati a esprimersi su un unico quesito. No ad una Costituzione à la carte che rischia di creare solo disfunzioni.	https://external.xx.fbcdn.net/safe_image.php?d=AQBtbhjVruUr5Mq4&w=130&h=130&url=http%3A%2F%2Fwww.ansa.it%2Fwebimages%2Fimg_700%2F2016%2F7%2F13%2F93939fdbaed365c5604f49899f11751f.jpg&cfs=1&sx=0&sy=0&sw=572&sh=572	https://external.xx.fbcdn.net/safe_image.php?d=AQCLuR__BfplZ-H3&url=http%3A%2F%2Fwww.ansa.it%2Fwebimages%2Fimg_700%2F2016%2F7%2F13%2F93939fdbaed365c5604f49899f11751f.jpg	http://ow.ly/puMl302d0L6	ow.ly	2016-07-13T17:13:27+0000	1468430007	2016-07-13 19:13:27	13	3	13	0	16	0	0	0	0	0	13	0	0	0	0	0	0
link	post_page_946969685378921	946969685378921_1020495454693010	https://www.facebook.com/946969685378921/posts/1020495454693010	La Rete dei Sì per il Referendum costituzionale shared a link.	https://external.xx.fbcdn.net/safe_image.php?d=AQBbG2NL6G9qVkA_&w=130&h=130&url=http%3A%2F%2Fcdn.slidesharecdn.com%2Fss_thumbnails%2Fpresentazioneitempidelreferendumcostituzionale-160706095322-thumbnail-4.jpg%3Fcb%3D1467799006&cfs=1	https://external.xx.fbcdn.net/safe_image.php?d=AQDMha6O1NbWKMH-&url=http%3A%2F%2Fcdn.slidesharecdn.com%2Fss_thumbnails%2Fpresentazioneitempidelreferendumcostituzionale-160706095322-thumbnail-4.jpg%3Fcb%3D1467799006	http://www.slideshare.net/LaRetedeiSi/quando-ci-sar-il-referendum-costituzionale	slideshare.net	2016-07-06T09:59:58+0000	1467799198	2016-07-06 11:59:58	8	1	8	3	12	1	1	0	0	0	8	0	0	0	0	0	0
photo	post_page_946969685378921	946969685378921_1020478564694699	https://www.facebook.com/946969685378921/posts/1020478564694699	Prossima tappa del cammino verso il #referendumcostituzionale il 12 luglio 2016 a #Ostia  presso il Teatro Fara Nume alle 17.45  dove con Massimo de Meo e Francesco Clementi entreremo nel merito della #riformacostituzionale per capire le ragioni del Sì.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13606472_1020478564694699_5520158954784600331_n.jpg?oh=eadd1494b5defd2919b623c8c6530e1a&oe=58CDC4F4	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13606472_1020478564694699_5520158954784600331_n.jpg?oh=09f1307a4641997fc0118b6daa51e700&oe=588758E1	https://www.facebook.com/laretedeisi/photos/a.947077262034830.1073741828.946969685378921/1020478564694699/?type=3	facebook.com	2016-07-06T08:55:58+0000	1467795358	2016-07-06 10:55:58	10	0	10	5	15	0	0	0	0	0	10	0	0	0	0	0	0
status	post_page_946969685378921	946969685378921_1019449914797564	https://www.facebook.com/946969685378921/posts/1019449914797564	Per contribuire alla raccolta firme per il referendum confermativo sulla #riformacostituzionale è possibile recarsi martedì 5 luglio dalle 18.30 in poi da SUPPLIZIO in via dei Banchi Vecchi 143 a Roma muniti di documento di riconoscimento e tessera elettorale.  Segnaleteci tra i commenti altre iniziative simili nel resto d Italia.					2016-07-04T13:28:08+0000	1467638888	2016-07-04 15:28:08	6	0	6	6	12	0	0	0	0	0	6	0	0	0	0	0	0
status	post_page_946969685378921	946969685378921_1017722631636959	https://www.facebook.com/946969685378921/posts/1017722631636959	COMUNICATO STAMPA  Il Coordinamento nazionale dei comitati aderenti alla Associazione ”La Rete dei Si” collabora al “rush finale” per la chiusura della raccolta  delle firme di  cittadini a sostegno della convocazione del referendum confermativo della  riforma costituzionale.   Pertanto invita tutti gli aderenti ai Comitati che si sono riconosciuti nei valori fondanti dell’Associazione “La Rete dei Si” a recarsi nei propri municipi e dovunque si raccolgano le firme  forniti come al solito di un documento di identificazione e della  propria tessera elettorale.  “Nell  attuale fase di questa lunga campagna referendaria”- ha affermato il coordinatore nazionale Massimo Maria De Meo –“pur avendo la nostra Rete una natura civica   intendiamo fornire  supporto ad un iniziativa che fa parte del processo di sensibilizzazione  sui temi del referendum costituzionale  dei cittadini che  iniziano ad essere protagonisti  proprio attraverso la loro firma”.  Per chi è interessato ad avere maggiori informazioni e/o approfondimenti sulla raccolta firme o comunque sull’attività dell’Associazione può contattare il cell. 3473309710 (Angelo Pugliese).  #riformacostituzionale #referendum #noivotiamosi					2016-07-01T13:40:22+0000	1467380422	2016-07-01 15:40:22	10	1	11	12	24	1	1	0	0	0	10	0	0	0	0	1	0
link	post_page_946969685378921	946969685378921_1013568198719069	https://www.facebook.com/946969685378921/posts/1013568198719069	Confindustria dice Sì alla #riformacostituzionale. Da tempo gli imprenditori chiedono che la macchina statale sia più semplice ed efficiente  proprio quelllo che cerca di attuare la legge costituzionale che propone di cambiare il nostro testo fondamentale.  http://www.confindustria.it/wps/portal/IT/SalaStampa/Sala-Stampa/COMUNICATI-STAMPA/Dettaglio-Comunicati-Stampa/37d94a97-7849-4013-af6e-a1c4683bd6fe/37d94a97-7849-4013-af6e-a1c4683bd6fe/!ut/p/a1/lZJNboMwEIXP0gMgj8Fge-nmh4JDgVJE8KZyQkhpG4KqKIuevqSLKIImkNmN9L034-dBCi2RqvWx2upDta_116lXzlvgPRHsgem7dIpBhHTm-akPzHVaIL8EwrlNQEjg8TMFKjG-pXfnuKt3FymAYC98gh9NLCWM08OVEoP6DOUSKSaiOoyRQqpZVwXKLVpwojk1KCPcIIAtQ5fOxtB4TRxmrQqn3PRW73kPRJed5l0iLIxnIEjEkymRgAOzC_yTbmdIP74_4EY-efsKenVNRlByZywDhvhuQ3_EDZrfwSTYtrb68G5UdblHy3F_OIrKFucTaXZpmn6u7DLxPuzm-PNa7rLIEw-_HAJTKg!!/dl5/d5/L2dBISEvZ0FBIS9nQSEh/	https://external.xx.fbcdn.net/safe_image.php?d=AQCwZauPl5z0eFCf&w=130&h=130&url=http%3A%2F%2Fwww.confindustria.it%3A80%2FConfindustriaTheme%2Fthemes%2Fhtml%2Fassets%2Fimg%2Flogo_sociale.jpg&cfs=1	https://external.xx.fbcdn.net/safe_image.php?d=AQCjK7_2za_KYk3u&url=http%3A%2F%2Fwww.confindustria.it%3A80%2FConfindustriaTheme%2Fthemes%2Fhtml%2Fassets%2Fimg%2Flogo_sociale.jpg	http://www.confindustria.it/wps/portal/IT/SalaStampa/Sala-Stampa/COMUNICATI-STAMPA/Dettaglio-Comunicati-Stampa/37d94a97-7849-4013-af6e-a1c4683bd6fe/37d94a97-7849-4013-af6e-a1c4683bd6fe/!ut/p/a1/lZJNboMwEIXP0gMgj8Fge-nmh4JDgVJE8KZyQkhpG4KqKIuevqSLKIImkNmN9L034-dBCi2RqvWx2upDta_116lXzlvgPRHsgem7dIpBhHTm-akPzHVaIL8EwrlNQEjg8TMFKjG-pXfnuKt3FymAYC98gh9NLCWM08OVEoP6DOUSKSaiOoyRQqpZVwXKLVpwojk1KCPcIIAtQ5fOxtB4TRxmrQqn3PRW73kPRJed5l0iLIxnIEjEkymRgAOzC_yTbmdIP74_4EY-efsKenVNRlByZywDhvhuQ3_EDZrfwSTYtrb68G5UdblHy3F_OIrKFucTaXZpmn6u7DLxPuzm-PNa7rLIEw-_HAJTKg!!/dl5/d5/L2dBISEvZ0FBIS9nQSEh/	confindustria.it	2016-06-24T12:42:11+0000	1466772131	2016-06-24 14:42:11	7	0	7	4	11	0	0	0	0	0	7	0	0	0	0	0	0
photo	post_page_946969685378921	946969685378921_1012429835499572	https://www.facebook.com/946969685378921/posts/1012429835499572	Anche a Pomezia  il 1° luglio  si parla di #riformacostituzionale con l obiettivo di approfondirne i contenuti per una discussione nel merito dei cambiamenti.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13528785_1012429835499572_4127199666592943178_n.jpg?oh=33c163e7e21f78f40026b87e6f8e2c1f&oe=58C8D6BD	https://scontent.xx.fbcdn.net/t31.0-8/s720x720/13490618_1012429835499572_4127199666592943178_o.jpg	https://www.facebook.com/laretedeisi/photos/a.947077262034830.1073741828.946969685378921/1012429835499572/?type=3	facebook.com	2016-06-22T16:23:29+0000	1466612609	2016-06-22 18:23:29	15	0	15	5	20	0	0	0	0	0	14	0	0	0	0	0	0
link	post_page_946969685378921	946969685378921_1008581492551073	https://www.facebook.com/946969685378921/posts/1008581492551073	A proposito di #Italicum e #RiformaCostituzionale   In molti  e in primis il fondatore de La Repubblica Eugenio Scalfari  legano il loro Sì alla riforma costituzionale a una modifica della nuova legge elettorale  argomentando che prevedere il premio di maggioranza alla sola lista che prende più voti (e superi la soglia del 40% al primo turno) sia troppo distorsivo del voto popolare.  Ma cosa succede negli altri Paesi da tradizioni democratiche ben più antiche delle nostre?  Prendiamo il caso della Gran Bretagna. Oltremanica il sistema elettorale utilizzato è il maggioritario con collegi uninominali a turno unico. Il Paese  cioè  è diviso in 650 collegi  tanti quanti sono i seggi in Parlamento. In ogni collegio vince il seggio chi prende più voti il giorno delle elezioni.  Questo sistema comporta chiaramente che tutti i voti che collegio per collegio sono andati ai candidati espressione di partiti dal 2° all ultimo posto non sono rappresentati in Parlamento.  Il risultato è che nelle elezioni del 2015 il Partito Conservatore britannico ha conquistato 331 seggi su 650 (quindi la maggioranza assoluta) con appena il 36 8% dei voti  cioè una percentuale molto al di sotto della soglia di sbarramento al primo turno prevista dall Italicum  che è il 40%.  https://it.wikipedia.org/wiki/Elezioni_generali_nel_Regno_Unito_del_2015	https://external.xx.fbcdn.net/safe_image.php?d=AQBeqpHymNcZLM6B&w=130&h=130&url=https%3A%2F%2Fupload.wikimedia.org%2Fwikipedia%2Fcommons%2Fthumb%2F3%2F3e%2F2015UKElectionMap.svg%2F300px-2015UKElectionMap.svg.png&cfs=1	https://external.xx.fbcdn.net/safe_image.php?d=AQDlp63N3I_J3BuH&url=https%3A%2F%2Fupload.wikimedia.org%2Fwikipedia%2Fcommons%2Fthumb%2F3%2F3e%2F2015UKElectionMap.svg%2F300px-2015UKElectionMap.svg.png	https://it.wikipedia.org/wiki/Elezioni_generali_nel_Regno_Unito_del_2015	it.wikipedia.org	2016-06-16T13:30:54+0000	1466083854	2016-06-16 15:30:54	8	0	8	7	15	0	0	0	0	0	8	0	0	0	0	0	0
status	post_page_946969685378921	946969685378921_1000381920037697	https://www.facebook.com/946969685378921/posts/1000381920037697	70 anni di libertà  democrazia e voto alle donne. Buon #2giugno a tutti.					2016-06-02T12:15:33+0000	1464869733	2016-06-02 14:15:33	9	0	9	7	16	0	0	0	0	0	9	0	0	0	0	0	0
link	post_page_946969685378921	946969685378921_998902893518933	https://www.facebook.com/946969685378921/posts/998902893518933	Noi de La Rete dei Sì lo diciamo da molto tempo  il #referendumcostituzionale sarà solo il primo tempo dell ampia #riforma che serve per rifondare la nostra #Repubblica. Ma è un primo tempo necessario  senza il quale nessuna ulteriore aspirazione di modernizzazione del Paese sarà possibile.   http://www.corriere.it/cultura/16_maggio_30/con-riforma-entreremo-vera-seconda-repubblica-5b639de4-25b1-11e6-8b7b-cc77e9e204b3.shtml	https://external.xx.fbcdn.net/safe_image.php?d=AQDEqgr6NkTqFlJo&w=130&h=130&url=http%3A%2F%2Fwww.corriere.it%2Fmethode_image%2Fsocialshare%2F41b1db02-25b3-11e6-8b7b-cc77e9e204b3.jpg&cfs=1	https://external.xx.fbcdn.net/safe_image.php?d=AQAaNhjDS8fj2F0U&url=http%3A%2F%2Fwww.corriere.it%2Fmethode_image%2Fsocialshare%2F41b1db02-25b3-11e6-8b7b-cc77e9e204b3.jpg	http://www.corriere.it/cultura/16_maggio_30/con-riforma-entreremo-vera-seconda-repubblica-5b639de4-25b1-11e6-8b7b-cc77e9e204b3.shtml	corriere.it	2016-05-30T19:55:45+0000	1464638145	2016-05-30 21:55:45	14	1	16	9	26	1	1	0	1	0	13	1	0	0	1	0	0
